Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,009009,1915,06,173.9,Y
IDCJAC0001,009009,1915,07,219.7,Y
IDCJAC0001,009009,1915,08,187.3,Y
IDCJAC0001,009009,1915,09,122.1,Y
IDCJAC0001,009009,1915,10,91.3,Y
IDCJAC0001,009009,1915,11,2.4,Y
IDCJAC0001,009009,1915,12,4.6,Y
IDCJAC0001,009009,1916,01,51.5,Y
IDCJAC0001,009009,1916,02,59.4,Y
IDCJAC0001,009009,1916,03,0.8,Y
IDCJAC0001,009009,1916,04,10.2,Y
IDCJAC0001,009009,1916,05,110.2,Y
IDCJAC0001,009009,1916,06,188.9,Y
IDCJAC0001,009009,1916,07,185.4,Y
IDCJAC0001,009009,1916,08,167.6,Y
IDCJAC0001,009009,1916,09,10.4,Y
IDCJAC0001,009009,1916,10,85.2,Y
IDCJAC0001,009009,1916,11,60.2,Y
IDCJAC0001,009009,1916,12,1.5,Y
IDCJAC0001,009009,1917,01,0.0,Y
IDCJAC0001,009009,1917,02,13.2,Y
IDCJAC0001,009009,1917,03,7.1,Y
IDCJAC0001,009009,1917,04,52.3,Y
IDCJAC0001,009009,1917,05,141.5,Y
IDCJAC0001,009009,1917,06,222.3,Y
IDCJAC0001,009009,1917,07,317.8,Y
IDCJAC0001,009009,1917,08,135.1,Y
IDCJAC0001,009009,1917,09,165.0,Y
IDCJAC0001,009009,1917,10,106.4,Y
IDCJAC0001,009009,1917,11,0.5,Y
IDCJAC0001,009009,1917,12,67.8,Y
IDCJAC0001,009009,1918,01,19.8,Y
IDCJAC0001,009009,1918,02,30.7,Y
IDCJAC0001,009009,1918,03,29.7,Y
IDCJAC0001,009009,1918,04,50.3,Y
IDCJAC0001,009009,1918,05,118.1,Y
IDCJAC0001,009009,1918,06,232.4,Y
IDCJAC0001,009009,1918,07,68.6,Y
IDCJAC0001,009009,1918,08,136.9,Y
IDCJAC0001,009009,1918,09,64.5,Y
IDCJAC0001,009009,1918,10,87.4,Y
IDCJAC0001,009009,1918,11,6.3,Y
IDCJAC0001,009009,1918,12,5.8,Y
IDCJAC0001,009009,1919,01,6.1,Y
IDCJAC0001,009009,1919,02,7.9,Y
IDCJAC0001,009009,1919,03,3.0,Y
IDCJAC0001,009009,1919,04,73.7,Y
IDCJAC0001,009009,1919,05,36.0,Y
IDCJAC0001,009009,1919,06,119.8,Y
IDCJAC0001,009009,1919,07,132.0,Y
IDCJAC0001,009009,1919,08,148.7,Y
IDCJAC0001,009009,1919,09,36.0,Y
IDCJAC0001,009009,1919,10,51.7,Y
IDCJAC0001,009009,1919,11,14.9,Y
IDCJAC0001,009009,1919,12,61.0,Y
IDCJAC0001,009009,1920,01,3.8,Y
IDCJAC0001,009009,1920,02,0.8,Y
IDCJAC0001,009009,1920,03,28.2,Y
IDCJAC0001,009009,1920,04,0.0,Y
IDCJAC0001,009009,1920,05,183.1,Y
IDCJAC0001,009009,1920,06,257.1,Y
IDCJAC0001,009009,1920,07,146.1,Y
IDCJAC0001,009009,1920,08,223.2,Y
IDCJAC0001,009009,1920,09,46.3,Y
IDCJAC0001,009009,1920,10,34.8,Y
IDCJAC0001,009009,1920,11,0.0,Y
