Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,035066,1950,04,345.7,Y
IDCJAC0001,035066,1950,05,103.0,Y
IDCJAC0001,035066,1950,06,85.6,Y
IDCJAC0001,035066,1950,07,179.9,Y
IDCJAC0001,035066,1950,08,6.9,Y
IDCJAC0001,035066,1950,09,4.5,Y
IDCJAC0001,035066,1950,10,96.0,Y
IDCJAC0001,035066,1950,11,313.1,Y
IDCJAC0001,035066,1950,12,9.7,Y
IDCJAC0001,035066,1951,01,158.8,Y
IDCJAC0001,035066,1951,02,17.0,Y
IDCJAC0001,035066,1951,03,6.4,Y
IDCJAC0001,035066,1951,04,11.7,Y
IDCJAC0001,035066,1951,05,0.0,Y
IDCJAC0001,035066,1951,06,10.2,Y
IDCJAC0001,035066,1951,07,0.8,Y
IDCJAC0001,035066,1951,08,8.4,Y
IDCJAC0001,035066,1951,09,28.2,Y
IDCJAC0001,035066,1951,10,54.1,Y
IDCJAC0001,035066,1951,11,3.0,Y
IDCJAC0001,035066,1951,12,40.8,Y
IDCJAC0001,035066,1952,01,19.2,Y
IDCJAC0001,035066,1952,02,82.2,Y
IDCJAC0001,035066,1952,03,153.2,Y
IDCJAC0001,035066,1952,04,83.5,Y
IDCJAC0001,035066,1952,05,76.9,Y
IDCJAC0001,035066,1952,06,34.3,Y
IDCJAC0001,035066,1952,07,7.1,Y
IDCJAC0001,035066,1952,08,9.1,Y
IDCJAC0001,035066,1952,09,34.6,Y
IDCJAC0001,035066,1952,10,88.2,Y
IDCJAC0001,035066,1952,11,53.3,Y
IDCJAC0001,035066,1952,12,1.0,Y
IDCJAC0001,035066,1953,01,151.8,Y
IDCJAC0001,035066,1953,02,77.2,Y
IDCJAC0001,035066,1953,03,13.0,Y
IDCJAC0001,035066,1953,04,5.6,Y
IDCJAC0001,035066,1953,05,19.8,Y
IDCJAC0001,035066,1953,06,0.0,Y
IDCJAC0001,035066,1953,07,0.0,Y
IDCJAC0001,035066,1953,08,58.8,Y
IDCJAC0001,035066,1953,09,0.0,Y
IDCJAC0001,035066,1953,10,98.5,Y
IDCJAC0001,035066,1953,11,84.4,Y
IDCJAC0001,035066,1953,12,164.7,Y
IDCJAC0001,035066,1954,01,159.0,Y
IDCJAC0001,035066,1954,02,547.9,Y
IDCJAC0001,035066,1954,03,59.2,Y
IDCJAC0001,035066,1954,04,22.0,Y
IDCJAC0001,035066,1954,05,4.3,Y
IDCJAC0001,035066,1954,06,5.8,Y
IDCJAC0001,035066,1954,07,67.0,Y
IDCJAC0001,035066,1954,08,86.7,Y
IDCJAC0001,035066,1954,09,18.6,Y
IDCJAC0001,035066,1954,10,83.1,Y
IDCJAC0001,035066,1954,11,35.3,Y
IDCJAC0001,035066,1954,12,31.2,Y
IDCJAC0001,035066,1955,01,88.0,Y
IDCJAC0001,035066,1955,02,297.0,Y
IDCJAC0001,035066,1955,03,271.5,Y
IDCJAC0001,035066,1955,04,113.5,Y
IDCJAC0001,035066,1955,05,141.5,Y
IDCJAC0001,035066,1955,06,6.4,Y
IDCJAC0001,035066,1955,07,53.1,Y
IDCJAC0001,035066,1955,08,1.0,Y
IDCJAC0001,035066,1955,09,5.6,Y
IDCJAC0001,035066,1955,10,65.5,Y
IDCJAC0001,035066,1955,11,18.3,Y
IDCJAC0001,035066,1955,12,74.6,Y
IDCJAC0001,035066,1956,01,174.5,Y
IDCJAC0001,035066,1956,02,521.2,Y
IDCJAC0001,035066,1956,03,256.3,Y
IDCJAC0001,035066,1956,04,79.0,Y
IDCJAC0001,035066,1956,05,70.4,Y
IDCJAC0001,035066,1956,06,125.7,Y
IDCJAC0001,035066,1956,07,75.7,Y
IDCJAC0001,035066,1956,08,0.0,Y
IDCJAC0001,035066,1956,09,36.9,Y
IDCJAC0001,035066,1956,10,21.1,Y
IDCJAC0001,035066,1956,11,104.5,Y
IDCJAC0001,035066,1956,12,294.1,Y
IDCJAC0001,035066,1957,01,77.8,Y
IDCJAC0001,035066,1957,02,24.7,Y
IDCJAC0001,035066,1957,03,34.8,Y
IDCJAC0001,035066,1957,04,8.1,Y
IDCJAC0001,035066,1957,05,1.5,Y
IDCJAC0001,035066,1957,06,33.5,Y
IDCJAC0001,035066,1957,07,44.9,Y
IDCJAC0001,035066,1957,08,26.3,Y
IDCJAC0001,035066,1957,09,3.6,Y
IDCJAC0001,035066,1957,10,45.8,Y
IDCJAC0001,035066,1957,11,23.4,Y
IDCJAC0001,035066,1957,12,24.6,Y
IDCJAC0001,035066,1958,01,151.8,Y
