Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,051042,1900,03,4.8,Y
IDCJAC0001,051042,1900,04,21.3,Y
IDCJAC0001,051042,1900,05,65.0,Y
IDCJAC0001,051042,1900,06,37.2,Y
IDCJAC0001,051042,1900,07,35.3,Y
IDCJAC0001,051042,1900,08,0.3,Y
IDCJAC0001,051042,1900,09,19.9,Y
IDCJAC0001,051042,1900,10,6.1,Y
IDCJAC0001,051042,1900,11,1.5,Y
IDCJAC0001,051042,1900,12,27.7,Y
IDCJAC0001,051042,1901,01,18.7,Y
IDCJAC0001,051042,1901,02,2.8,Y
IDCJAC0001,051042,1901,03,24.3,Y
IDCJAC0001,051042,1901,04,105.2,Y
IDCJAC0001,051042,1901,05,31.3,Y
IDCJAC0001,051042,1901,06,39.8,Y
IDCJAC0001,051042,1901,07,25.0,Y
IDCJAC0001,051042,1901,08,73.2,Y
IDCJAC0001,051042,1901,09,18.5,Y
IDCJAC0001,051042,1901,10,20.8,Y
IDCJAC0001,051042,1901,11,20.1,Y
IDCJAC0001,051042,1901,12,0.0,Y
IDCJAC0001,051042,1902,01,5.7,Y
IDCJAC0001,051042,1902,02,10.4,Y
IDCJAC0001,051042,1902,03,9.7,Y
IDCJAC0001,051042,1902,04,4.5,Y
IDCJAC0001,051042,1902,05,0.0,Y
IDCJAC0001,051042,1902,06,2.3,Y
IDCJAC0001,051042,1902,07,3.9,Y
IDCJAC0001,051042,1902,08,22.6,Y
IDCJAC0001,051042,1902,09,10.6,Y
IDCJAC0001,051042,1902,10,21.6,Y
IDCJAC0001,051042,1902,11,94.7,Y
IDCJAC0001,051042,1902,12,37.5,Y
IDCJAC0001,051042,1903,01,33.8,Y
IDCJAC0001,051042,1903,02,0.0,Y
IDCJAC0001,051042,1903,03,24.7,Y
IDCJAC0001,051042,1903,04,52.1,Y
IDCJAC0001,051042,1903,05,59.7,Y
IDCJAC0001,051042,1903,06,5.9,Y
IDCJAC0001,051042,1903,07,68.4,Y
IDCJAC0001,051042,1903,08,27.3,Y
IDCJAC0001,051042,1903,09,98.6,Y
IDCJAC0001,051042,1903,10,29.2,Y
IDCJAC0001,051042,1903,11,26.1,Y
IDCJAC0001,051042,1903,12,35.4,Y
IDCJAC0001,051042,1904,01,56.1,Y
IDCJAC0001,051042,1904,02,47.5,Y
IDCJAC0001,051042,1904,03,58.0,Y
