Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,094041,1891,10,64.7,Y
IDCJAC0001,094041,1891,12,106.5,Y
IDCJAC0001,094041,1892,01,58.9,Y
IDCJAC0001,094041,1892,02,24.6,Y
IDCJAC0001,094041,1892,03,25.1,Y
IDCJAC0001,094041,1892,04,52.1,Y
IDCJAC0001,094041,1892,05,76.2,Y
IDCJAC0001,094041,1892,06,160.5,Y
IDCJAC0001,094041,1892,07,69.1,Y
IDCJAC0001,094041,1892,08,58.9,Y
IDCJAC0001,094041,1892,09,25.9,Y
IDCJAC0001,094041,1892,10,58.4,Y
IDCJAC0001,094041,1892,11,31.2,Y
IDCJAC0001,094041,1892,12,147.6,Y
IDCJAC0001,094041,1893,01,48.3,Y
IDCJAC0001,094041,1893,02,18.7,Y
IDCJAC0001,094041,1893,03,68.3,Y
IDCJAC0001,094041,1893,04,126.6,Y
IDCJAC0001,094041,1893,05,108.5,Y
IDCJAC0001,094041,1893,06,170.2,Y
IDCJAC0001,094041,1893,07,155.0,Y
IDCJAC0001,094041,1893,08,134.5,Y
IDCJAC0001,094041,1893,09,27.9,Y
IDCJAC0001,094041,1893,10,77.2,Y
IDCJAC0001,094041,1893,11,75.0,Y
IDCJAC0001,094041,1893,12,59.9,Y
IDCJAC0001,094041,1894,01,26.7,Y
IDCJAC0001,094041,1894,02,39.9,Y
IDCJAC0001,094041,1894,03,64.3,Y
IDCJAC0001,094041,1894,04,84.6,Y
IDCJAC0001,094041,1894,05,164.1,Y
IDCJAC0001,094041,1894,06,110.0,Y
IDCJAC0001,094041,1894,07,172.5,Y
IDCJAC0001,094041,1894,08,178.3,Y
IDCJAC0001,094041,1894,09,84.6,Y
IDCJAC0001,094041,1894,10,79.8,Y
IDCJAC0001,094041,1894,11,80.3,Y
IDCJAC0001,094041,1894,12,91.4,Y
IDCJAC0001,094041,1895,01,18.8,Y
IDCJAC0001,094041,1895,02,37.1,Y
IDCJAC0001,094041,1895,03,90.2,Y
IDCJAC0001,094041,1895,04,86.6,Y
IDCJAC0001,094041,1895,05,87.4,Y
IDCJAC0001,094041,1895,06,69.3,Y
IDCJAC0001,094041,1895,07,87.6,Y
IDCJAC0001,094041,1895,08,49.3,Y
IDCJAC0001,094041,1895,09,112.8,Y
IDCJAC0001,094041,1895,10,61.7,Y
IDCJAC0001,094041,1895,11,40.4,Y
IDCJAC0001,094041,1895,12,77.7,Y
IDCJAC0001,094041,1896,01,88.1,Y
IDCJAC0001,094041,1896,02,36.9,Y
IDCJAC0001,094041,1896,03,42.4,Y
IDCJAC0001,094041,1896,04,109.6,Y
IDCJAC0001,094041,1896,05,61.2,Y
IDCJAC0001,094041,1896,06,75.8,Y
IDCJAC0001,094041,1896,07,102.9,Y
IDCJAC0001,094041,1896,08,100.7,Y
IDCJAC0001,094041,1896,09,67.4,Y
IDCJAC0001,094041,1896,10,60.9,Y
IDCJAC0001,094041,1896,11,29.2,Y
IDCJAC0001,094041,1896,12,24.8,Y
IDCJAC0001,094041,1897,01,75.5,Y
IDCJAC0001,094041,1897,02,43.1,Y
IDCJAC0001,094041,1897,03,49.4,Y
IDCJAC0001,094041,1897,04,74.8,Y
IDCJAC0001,094041,1897,05,83.1,Y
IDCJAC0001,094041,1897,06,49.6,Y
IDCJAC0001,094041,1897,07,76.1,Y
IDCJAC0001,094041,1897,08,64.1,Y
IDCJAC0001,094041,1897,09,57.8,Y
IDCJAC0001,094041,1897,10,82.0,Y
IDCJAC0001,094041,1897,11,71.6,Y
IDCJAC0001,094041,1897,12,12.2,Y
IDCJAC0001,094041,1898,01,33.8,Y
IDCJAC0001,094041,1898,02,17.3,Y
IDCJAC0001,094041,1898,03,39.7,Y
IDCJAC0001,094041,1898,04,108.4,Y
IDCJAC0001,094041,1898,05,50.0,Y
IDCJAC0001,094041,1898,06,68.3,Y
IDCJAC0001,094041,1898,07,94.9,Y
IDCJAC0001,094041,1898,08,71.1,Y
IDCJAC0001,094041,1898,09,113.0,Y
IDCJAC0001,094041,1898,10,100.4,Y
IDCJAC0001,094041,1898,11,117.8,Y
IDCJAC0001,094041,1898,12,36.0,Y
IDCJAC0001,094041,1899,01,75.4,Y
IDCJAC0001,094041,1899,02,18.6,Y
IDCJAC0001,094041,1899,03,75.1,Y
IDCJAC0001,094041,1899,04,96.7,Y
IDCJAC0001,094041,1899,05,85.1,Y
IDCJAC0001,094041,1899,06,97.0,Y
IDCJAC0001,094041,1899,07,58.5,Y
IDCJAC0001,094041,1899,08,81.4,Y
IDCJAC0001,094041,1899,09,76.2,Y
IDCJAC0001,094041,1899,10,80.1,Y
IDCJAC0001,094041,1899,11,125.4,Y
IDCJAC0001,094041,1899,12,41.0,Y
IDCJAC0001,094041,1900,01,94.2,Y
IDCJAC0001,094041,1900,02,42.0,Y
IDCJAC0001,094041,1900,03,35.2,Y
IDCJAC0001,094041,1900,04,77.2,Y
IDCJAC0001,094041,1900,05,44.9,Y
IDCJAC0001,094041,1900,06,59.5,Y
IDCJAC0001,094041,1900,07,75.5,Y
IDCJAC0001,094041,1900,08,60.9,Y
IDCJAC0001,094041,1900,09,35.0,Y
IDCJAC0001,094041,1900,10,98.2,Y
IDCJAC0001,094041,1900,11,18.9,Y
IDCJAC0001,094041,1900,12,55.6,Y
IDCJAC0001,094041,1901,01,80.8,Y
IDCJAC0001,094041,1901,02,13.7,Y
IDCJAC0001,094041,1901,03,93.5,Y
IDCJAC0001,094041,1901,04,107.7,Y
IDCJAC0001,094041,1901,05,86.4,Y
IDCJAC0001,094041,1901,06,120.1,Y
IDCJAC0001,094041,1901,07,105.9,Y
IDCJAC0001,094041,1901,08,95.3,Y
IDCJAC0001,094041,1901,09,102.4,Y
IDCJAC0001,094041,1901,10,97.5,Y
IDCJAC0001,094041,1901,11,53.3,Y
IDCJAC0001,094041,1901,12,31.5,Y
IDCJAC0001,094041,1902,01,104.1,Y
IDCJAC0001,094041,1902,02,103.1,Y
IDCJAC0001,094041,1902,03,35.3,Y
IDCJAC0001,094041,1902,04,56.6,Y
IDCJAC0001,094041,1902,05,76.5,Y
IDCJAC0001,094041,1902,06,48.3,Y
IDCJAC0001,094041,1902,07,64.0,Y
IDCJAC0001,094041,1902,08,65.3,Y
IDCJAC0001,094041,1902,09,164.3,Y
IDCJAC0001,094041,1902,10,90.4,Y
IDCJAC0001,094041,1902,11,78.2,Y
IDCJAC0001,094041,1902,12,50.0,Y
IDCJAC0001,094041,1903,01,86.4,Y
IDCJAC0001,094041,1903,02,170.2,Y
IDCJAC0001,094041,1903,03,99.1,Y
IDCJAC0001,094041,1903,04,166.1,Y
IDCJAC0001,094041,1903,05,115.1,Y
IDCJAC0001,094041,1903,06,152.7,Y
IDCJAC0001,094041,1903,07,91.7,Y
IDCJAC0001,094041,1903,08,147.8,Y
IDCJAC0001,094041,1903,09,63.0,Y
IDCJAC0001,094041,1903,10,109.5,Y
IDCJAC0001,094041,1903,11,40.1,Y
IDCJAC0001,094041,1903,12,84.6,Y
IDCJAC0001,094041,1904,01,65.5,Y
IDCJAC0001,094041,1904,02,121.7,Y
IDCJAC0001,094041,1904,03,116.8,Y
IDCJAC0001,094041,1904,04,163.7,Y
IDCJAC0001,094041,1904,05,121.2,Y
IDCJAC0001,094041,1904,06,81.8,Y
IDCJAC0001,094041,1904,07,66.7,Y
IDCJAC0001,094041,1904,08,61.4,Y
IDCJAC0001,094041,1904,09,118.8,Y
IDCJAC0001,094041,1904,10,136.2,Y
IDCJAC0001,094041,1904,11,189.0,Y
IDCJAC0001,094041,1904,12,92.9,Y
IDCJAC0001,094041,1905,01,116.1,Y
IDCJAC0001,094041,1905,02,109.2,Y
IDCJAC0001,094041,1905,03,101.6,Y
IDCJAC0001,094041,1905,04,145.8,Y
IDCJAC0001,094041,1905,05,166.6,Y
IDCJAC0001,094041,1905,06,133.6,Y
IDCJAC0001,094041,1905,07,139.7,Y
IDCJAC0001,094041,1905,08,110.0,Y
IDCJAC0001,094041,1905,09,132.3,Y
IDCJAC0001,094041,1905,10,73.4,Y
IDCJAC0001,094041,1905,11,82.3,Y
IDCJAC0001,094041,1905,12,28.4,Y
IDCJAC0001,094041,1906,01,46.5,Y
IDCJAC0001,094041,1906,02,30.5,Y
IDCJAC0001,094041,1906,03,63.2,Y
IDCJAC0001,094041,1906,04,136.1,Y
IDCJAC0001,094041,1906,05,88.1,Y
IDCJAC0001,094041,1906,06,147.3,Y
IDCJAC0001,094041,1906,07,100.6,Y
IDCJAC0001,094041,1906,08,78.2,Y
IDCJAC0001,094041,1906,09,74.4,Y
IDCJAC0001,094041,1906,10,93.0,Y
IDCJAC0001,094041,1906,11,103.6,Y
IDCJAC0001,094041,1906,12,52.8,Y
IDCJAC0001,094041,1907,01,85.7,Y
IDCJAC0001,094041,1907,02,68.1,Y
IDCJAC0001,094041,1907,03,67.6,Y
IDCJAC0001,094041,1907,04,81.0,Y
IDCJAC0001,094041,1907,05,94.3,Y
IDCJAC0001,094041,1907,06,61.3,Y
IDCJAC0001,094041,1907,07,124.1,Y
IDCJAC0001,094041,1907,08,121.6,Y
IDCJAC0001,094041,1907,09,105.3,Y
IDCJAC0001,094041,1907,10,123.3,Y
IDCJAC0001,094041,1907,11,37.6,Y
IDCJAC0001,094041,1907,12,94.0,Y
IDCJAC0001,094041,1908,01,33.3,Y
IDCJAC0001,094041,1908,02,58.2,Y
IDCJAC0001,094041,1908,03,79.9,Y
IDCJAC0001,094041,1908,04,50.5,Y
IDCJAC0001,094041,1908,05,93.7,Y
IDCJAC0001,094041,1908,06,77.8,Y
IDCJAC0001,094041,1908,07,77.6,Y
IDCJAC0001,094041,1908,08,55.6,Y
IDCJAC0001,094041,1908,09,60.8,Y
IDCJAC0001,094041,1908,10,111.4,Y
IDCJAC0001,094041,1908,11,51.8,Y
IDCJAC0001,094041,1908,12,67.4,Y
IDCJAC0001,094041,1909,01,30.4,Y
IDCJAC0001,094041,1909,02,18.2,Y
IDCJAC0001,094041,1909,03,76.0,Y
IDCJAC0001,094041,1909,04,114.8,Y
IDCJAC0001,094041,1909,05,107.4,Y
IDCJAC0001,094041,1909,06,125.7,Y
IDCJAC0001,094041,1909,07,84.0,Y
IDCJAC0001,094041,1909,08,127.8,Y
IDCJAC0001,094041,1909,09,30.1,Y
IDCJAC0001,094041,1909,10,77.1,Y
IDCJAC0001,094041,1909,11,83.0,Y
IDCJAC0001,094041,1909,12,67.9,Y
IDCJAC0001,094041,1910,01,58.7,Y
IDCJAC0001,094041,1910,02,40.2,Y
IDCJAC0001,094041,1910,03,59.0,Y
IDCJAC0001,094041,1910,04,81.7,Y
IDCJAC0001,094041,1910,05,159.4,Y
IDCJAC0001,094041,1910,06,77.7,Y
IDCJAC0001,094041,1910,07,91.1,Y
IDCJAC0001,094041,1910,08,87.0,Y
IDCJAC0001,094041,1910,09,123.2,Y
IDCJAC0001,094041,1910,10,126.5,Y
IDCJAC0001,094041,1910,11,71.4,Y
IDCJAC0001,094041,1910,12,95.9,Y
IDCJAC0001,094041,1911,01,35.6,Y
IDCJAC0001,094041,1911,02,64.1,Y
IDCJAC0001,094041,1911,03,62.3,Y
IDCJAC0001,094041,1911,04,102.3,Y
IDCJAC0001,094041,1911,05,99.9,Y
IDCJAC0001,094041,1911,06,91.2,Y
IDCJAC0001,094041,1911,07,64.4,Y
IDCJAC0001,094041,1911,08,60.5,Y
IDCJAC0001,094041,1911,09,35.2,Y
IDCJAC0001,094041,1911,10,81.3,Y
IDCJAC0001,094041,1911,11,54.5,Y
IDCJAC0001,094041,1911,12,314.9,Y
IDCJAC0001,094041,1912,01,92.5,Y
IDCJAC0001,094041,1912,02,16.0,Y
IDCJAC0001,094041,1912,03,73.2,Y
IDCJAC0001,094041,1912,04,93.4,Y
IDCJAC0001,094041,1912,05,81.1,Y
IDCJAC0001,094041,1912,06,116.3,Y
IDCJAC0001,094041,1912,07,57.3,Y
IDCJAC0001,094041,1912,08,123.0,Y
IDCJAC0001,094041,1912,09,130.1,Y
IDCJAC0001,094041,1912,10,119.8,Y
IDCJAC0001,094041,1912,11,91.4,Y
IDCJAC0001,094041,1912,12,119.9,Y
IDCJAC0001,094041,1913,01,127.3,Y
IDCJAC0001,094041,1913,02,78.7,Y
IDCJAC0001,094041,1913,03,92.5,Y
IDCJAC0001,094041,1913,04,38.1,Y
IDCJAC0001,094041,1913,05,127.1,Y
IDCJAC0001,094041,1913,06,118.2,Y
IDCJAC0001,094041,1913,07,119.7,Y
IDCJAC0001,094041,1913,08,143.6,Y
IDCJAC0001,094041,1913,09,94.5,Y
IDCJAC0001,094041,1913,10,124.0,Y
IDCJAC0001,094041,1913,11,184.5,Y
IDCJAC0001,094041,1913,12,68.8,Y
IDCJAC0001,094041,1914,01,70.9,Y
IDCJAC0001,094041,1914,02,45.5,Y
IDCJAC0001,094041,1914,03,63.8,Y
IDCJAC0001,094041,1914,04,134.8,Y
IDCJAC0001,094041,1914,05,123.4,Y
IDCJAC0001,094041,1914,06,130.9,Y
IDCJAC0001,094041,1914,07,103.9,Y
IDCJAC0001,094041,1914,08,123.6,Y
IDCJAC0001,094041,1914,09,109.5,Y
IDCJAC0001,094041,1914,10,41.2,Y
IDCJAC0001,094041,1914,11,88.1,Y
IDCJAC0001,094041,1914,12,54.9,Y
IDCJAC0001,094041,1915,01,55.0,Y
IDCJAC0001,094041,1915,02,45.1,Y
IDCJAC0001,094041,1915,03,122.6,Y
IDCJAC0001,094041,1915,04,216.6,Y
IDCJAC0001,094041,1915,05,127.7,Y
IDCJAC0001,094041,1915,06,152.4,Y
IDCJAC0001,094041,1915,07,150.9,Y
IDCJAC0001,094041,1915,08,109.9,Y
IDCJAC0001,094041,1915,09,182.7,Y
IDCJAC0001,094041,1915,10,169.4,Y
IDCJAC0001,094041,1915,11,200.8,Y
IDCJAC0001,094041,1915,12,35.5,Y
IDCJAC0001,094041,1916,01,124.8,Y
IDCJAC0001,094041,1916,02,32.9,Y
IDCJAC0001,094041,1916,03,96.2,Y
IDCJAC0001,094041,1916,04,190.4,Y
IDCJAC0001,094041,1916,05,97.2,Y
IDCJAC0001,094041,1916,06,87.9,Y
IDCJAC0001,094041,1916,07,216.5,Y
IDCJAC0001,094041,1916,08,86.9,Y
IDCJAC0001,094041,1916,09,81.8,Y
IDCJAC0001,094041,1916,10,98.8,Y
IDCJAC0001,094041,1916,11,109.8,Y
IDCJAC0001,094041,1916,12,97.6,Y
IDCJAC0001,094041,1917,01,68.8,Y
IDCJAC0001,094041,1917,02,76.1,Y
IDCJAC0001,094041,1917,03,98.1,Y
IDCJAC0001,094041,1917,04,91.3,Y
IDCJAC0001,094041,1917,05,167.9,Y
IDCJAC0001,094041,1917,06,86.4,Y
IDCJAC0001,094041,1917,07,182.3,Y
IDCJAC0001,094041,1917,08,146.7,Y
IDCJAC0001,094041,1917,09,94.9,Y
IDCJAC0001,094041,1917,10,104.3,Y
IDCJAC0001,094041,1917,11,88.9,Y
IDCJAC0001,094041,1917,12,56.0,Y
IDCJAC0001,094041,1918,01,44.9,Y
IDCJAC0001,094041,1918,02,52.5,Y
IDCJAC0001,094041,1918,03,87.9,Y
IDCJAC0001,094041,1918,04,80.5,Y
IDCJAC0001,094041,1918,05,122.4,Y
IDCJAC0001,094041,1918,06,120.2,Y
IDCJAC0001,094041,1918,07,174.6,Y
IDCJAC0001,094041,1918,08,130.1,Y
IDCJAC0001,094041,1918,09,81.2,Y
IDCJAC0001,094041,1918,10,105.3,Y
IDCJAC0001,094041,1918,11,77.3,Y
IDCJAC0001,094041,1918,12,134.8,Y
IDCJAC0001,094041,1919,01,126.4,Y
IDCJAC0001,094041,1919,02,41.7,Y
IDCJAC0001,094041,1919,03,206.9,Y
IDCJAC0001,094041,1919,04,117.3,Y
IDCJAC0001,094041,1919,05,140.6,Y
IDCJAC0001,094041,1919,06,169.0,Y
IDCJAC0001,094041,1919,07,133.7,Y
IDCJAC0001,094041,1919,08,116.4,Y
IDCJAC0001,094041,1919,09,142.3,Y
IDCJAC0001,094041,1919,10,125.0,Y
IDCJAC0001,094041,1919,11,76.2,Y
IDCJAC0001,094041,1919,12,101.2,Y
IDCJAC0001,094041,1920,01,69.2,Y
IDCJAC0001,094041,1920,02,74.3,Y
