Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,045007,1925,06,0.0,Y
IDCJAC0001,045007,1925,07,0.0,Y
IDCJAC0001,045007,1925,08,10.7,Y
IDCJAC0001,045007,1925,09,4.9,Y
IDCJAC0001,045007,1925,10,0.0,Y
IDCJAC0001,045007,1925,11,4.8,Y
IDCJAC0001,045007,1925,12,0.0,Y
IDCJAC0001,045007,1926,01,7.6,Y
IDCJAC0001,045007,1926,02,0.0,Y
IDCJAC0001,045007,1926,03,23.6,Y
IDCJAC0001,045007,1926,04,26.7,Y
IDCJAC0001,045007,1926,05,83.1,Y
IDCJAC0001,045007,1926,06,0.0,Y
IDCJAC0001,045007,1926,07,0.0,Y
IDCJAC0001,045007,1926,08,2.5,Y
IDCJAC0001,045007,1926,09,72.9,Y
IDCJAC0001,045007,1926,10,4.1,Y
IDCJAC0001,045007,1926,11,0.0,Y
IDCJAC0001,045007,1926,12,3.3,Y
IDCJAC0001,045007,1927,01,14.3,Y
IDCJAC0001,045007,1927,02,1.3,Y
IDCJAC0001,045007,1927,03,40.6,Y
IDCJAC0001,045007,1927,04,3.6,Y
IDCJAC0001,045007,1927,05,0.0,Y
IDCJAC0001,045007,1927,06,32.3,Y
IDCJAC0001,045007,1927,07,0.0,Y
IDCJAC0001,045007,1927,08,0.0,Y
IDCJAC0001,045007,1927,09,6.1,Y
IDCJAC0001,045007,1927,10,2.0,Y
IDCJAC0001,045007,1927,11,15.0,Y
IDCJAC0001,045007,1927,12,112.1,Y
IDCJAC0001,045007,1928,01,0.0,Y
IDCJAC0001,045007,1928,02,27.9,Y
IDCJAC0001,045007,1928,03,5.0,Y
IDCJAC0001,045007,1928,04,58.3,Y
IDCJAC0001,045007,1928,05,0.0,Y
IDCJAC0001,045007,1928,06,11.0,Y
IDCJAC0001,045007,1928,07,5.3,Y
IDCJAC0001,045007,1928,08,0.0,Y
IDCJAC0001,045007,1928,09,0.0,Y
IDCJAC0001,045007,1928,10,2.5,Y
IDCJAC0001,045007,1928,11,45.2,Y
IDCJAC0001,045007,1928,12,23.6,Y
IDCJAC0001,045007,1929,01,17.5,Y
IDCJAC0001,045007,1929,02,29.9,Y
IDCJAC0001,045007,1929,03,31.0,Y
IDCJAC0001,045007,1929,04,52.6,Y
IDCJAC0001,045007,1929,05,0.0,Y
IDCJAC0001,045007,1929,06,0.0,Y
IDCJAC0001,045007,1929,07,0.0,Y
IDCJAC0001,045007,1929,08,0.0,Y
IDCJAC0001,045007,1929,09,0.0,Y
IDCJAC0001,045007,1929,10,3.6,Y
IDCJAC0001,045007,1929,11,2.5,Y
IDCJAC0001,045007,1929,12,9.4,Y
IDCJAC0001,045007,1930,01,54.0,Y
IDCJAC0001,045007,1930,02,48.2,Y
IDCJAC0001,045007,1930,03,7.6,Y
IDCJAC0001,045007,1930,04,19.0,Y
IDCJAC0001,045007,1930,05,96.8,Y
IDCJAC0001,045007,1930,06,22.4,Y
IDCJAC0001,045007,1930,07,48.8,Y
IDCJAC0001,045007,1930,08,0.0,Y
IDCJAC0001,045007,1930,09,0.0,Y
IDCJAC0001,045007,1930,10,46.6,Y
IDCJAC0001,045007,1930,11,0.0,Y
IDCJAC0001,045007,1930,12,19.0,Y
IDCJAC0001,045007,1931,01,16.3,Y
IDCJAC0001,045007,1931,02,0.0,Y
IDCJAC0001,045007,1931,03,49.2,Y
IDCJAC0001,045007,1931,04,76.7,Y
IDCJAC0001,045007,1931,05,84.8,Y
IDCJAC0001,045007,1931,06,37.8,Y
IDCJAC0001,045007,1931,07,7.6,Y
IDCJAC0001,045007,1931,08,0.0,Y
IDCJAC0001,045007,1931,09,0.0,Y
IDCJAC0001,045007,1931,10,11.2,Y
IDCJAC0001,045007,1931,11,60.4,Y
IDCJAC0001,045007,1931,12,97.5,Y
IDCJAC0001,045007,1932,01,4.1,Y
IDCJAC0001,045007,1932,02,38.6,Y
IDCJAC0001,045007,1932,03,13.7,Y
IDCJAC0001,045007,1932,04,16.3,Y
IDCJAC0001,045007,1932,05,28.0,Y
IDCJAC0001,045007,1932,06,36.5,Y
IDCJAC0001,045007,1932,07,25.4,Y
IDCJAC0001,045007,1932,08,0.0,Y
IDCJAC0001,045007,1932,09,2.5,Y
IDCJAC0001,045007,1932,10,1.0,Y
IDCJAC0001,045007,1932,11,17.0,Y
IDCJAC0001,045007,1932,12,0.0,Y
IDCJAC0001,045007,1933,01,3.0,Y
IDCJAC0001,045007,1933,02,72.2,Y
IDCJAC0001,045007,1933,03,9.7,Y
IDCJAC0001,045007,1933,04,0.0,Y
IDCJAC0001,045007,1933,05,11.6,Y
IDCJAC0001,045007,1933,06,9.4,Y
IDCJAC0001,045007,1933,07,26.4,Y
IDCJAC0001,045007,1933,08,8.6,Y
IDCJAC0001,045007,1933,09,58.9,Y
IDCJAC0001,045007,1933,10,15.0,Y
IDCJAC0001,045007,1933,11,89.0,Y
IDCJAC0001,045007,1933,12,20.9,Y
IDCJAC0001,045007,1934,01,25.1,Y
IDCJAC0001,045007,1934,02,9.4,Y
IDCJAC0001,045007,1934,03,0.0,Y
IDCJAC0001,045007,1934,04,36.3,Y
IDCJAC0001,045007,1934,05,4.6,Y
IDCJAC0001,045007,1934,06,20.6,Y
IDCJAC0001,045007,1934,07,30.7,Y
IDCJAC0001,045007,1934,08,38.1,Y
IDCJAC0001,045007,1934,09,0.0,Y
IDCJAC0001,045007,1934,10,39.1,Y
IDCJAC0001,045007,1934,11,22.6,Y
IDCJAC0001,045007,1934,12,8.4,Y
IDCJAC0001,045007,1935,01,4.3,Y
IDCJAC0001,045007,1935,02,0.0,Y
IDCJAC0001,045007,1935,03,0.0,Y
IDCJAC0001,045007,1935,04,36.9,Y
IDCJAC0001,045007,1935,05,0.0,Y
IDCJAC0001,045007,1935,06,69.8,Y
IDCJAC0001,045007,1935,07,10.4,Y
IDCJAC0001,045007,1935,08,30.8,Y
IDCJAC0001,045007,1935,09,11.9,Y
IDCJAC0001,045007,1935,10,14.7,Y
IDCJAC0001,045007,1935,11,10.9,Y
IDCJAC0001,045007,1935,12,46.0,Y
IDCJAC0001,045007,1936,01,64.7,Y
IDCJAC0001,045007,1936,02,57.1,Y
IDCJAC0001,045007,1936,03,88.8,Y
IDCJAC0001,045007,1936,04,0.3,Y
IDCJAC0001,045007,1936,05,24.7,Y
IDCJAC0001,045007,1936,06,29.2,Y
IDCJAC0001,045007,1936,07,26.2,Y
IDCJAC0001,045007,1936,08,5.3,Y
IDCJAC0001,045007,1936,09,7.1,Y
IDCJAC0001,045007,1936,10,4.6,Y
IDCJAC0001,045007,1936,11,24.6,Y
IDCJAC0001,045007,1936,12,39.8,Y
IDCJAC0001,045007,1937,01,15.3,Y
IDCJAC0001,045007,1937,02,10.2,Y
IDCJAC0001,045007,1937,03,37.1,Y
IDCJAC0001,045007,1937,04,0.0,Y
IDCJAC0001,045007,1937,05,0.0,Y
