Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,030041,1887,07,0.0,Y
IDCJAC0001,030041,1888,04,0.0,Y
IDCJAC0001,030041,1888,05,0.0,Y
IDCJAC0001,030041,1888,06,0.0,Y
IDCJAC0001,030041,1888,07,0.0,Y
IDCJAC0001,030041,1888,08,0.0,Y
IDCJAC0001,030041,1888,09,0.0,Y
IDCJAC0001,030041,1888,10,0.0,Y
IDCJAC0001,030041,1889,11,88.2,Y
IDCJAC0001,030041,1889,12,116.9,Y
IDCJAC0001,030041,1890,01,215.9,Y
IDCJAC0001,030041,1890,02,68.8,Y
IDCJAC0001,030041,1890,03,116.8,Y
IDCJAC0001,030041,1890,04,62.8,Y
IDCJAC0001,030041,1890,05,35.5,Y
IDCJAC0001,030041,1890,06,25.7,Y
IDCJAC0001,030041,1890,07,2.0,Y
IDCJAC0001,030041,1890,08,0.0,Y
IDCJAC0001,030041,1890,09,52.1,Y
IDCJAC0001,030041,1890,10,43.7,Y
IDCJAC0001,030041,1890,11,43.2,Y
IDCJAC0001,030041,1890,12,41.5,Y
IDCJAC0001,030041,1891,01,311.4,Y
IDCJAC0001,030041,1891,02,75.4,Y
IDCJAC0001,030041,1891,03,129.0,Y
IDCJAC0001,030041,1891,04,139.0,Y
IDCJAC0001,030041,1891,05,77.8,Y
IDCJAC0001,030041,1891,06,127.3,Y
IDCJAC0001,030041,1891,07,4.3,Y
IDCJAC0001,030041,1891,08,18.8,Y
IDCJAC0001,030041,1891,09,0.3,Y
IDCJAC0001,030041,1891,10,8.1,Y
IDCJAC0001,030041,1891,11,69.8,Y
IDCJAC0001,030041,1891,12,30.1,Y
IDCJAC0001,030041,1892,01,95.7,Y
IDCJAC0001,030041,1892,02,34.3,Y
IDCJAC0001,030041,1892,03,23.1,Y
IDCJAC0001,030041,1892,04,7.3,Y
IDCJAC0001,030041,1892,05,26.4,Y
IDCJAC0001,030041,1892,06,0.0,Y
IDCJAC0001,030041,1892,07,5.8,Y
IDCJAC0001,030041,1892,08,0.0,Y
IDCJAC0001,030041,1892,09,0.0,Y
IDCJAC0001,030041,1892,10,6.3,Y
IDCJAC0001,030041,1892,11,8.8,Y
IDCJAC0001,030041,1892,12,27.9,Y
IDCJAC0001,030041,1893,01,31.4,Y
IDCJAC0001,030041,1895,12,145.5,Y
IDCJAC0001,030041,1896,01,98.4,Y
IDCJAC0001,030041,1896,02,169.6,Y
IDCJAC0001,030041,1896,03,23.4,Y
IDCJAC0001,030041,1896,04,1.3,Y
IDCJAC0001,030041,1896,05,5.1,Y
IDCJAC0001,030041,1896,06,0.0,Y
IDCJAC0001,030041,1896,07,64.3,Y
IDCJAC0001,030041,1896,08,7.1,Y
IDCJAC0001,030041,1896,09,0.3,Y
IDCJAC0001,030041,1896,10,5.1,Y
IDCJAC0001,030041,1896,11,2.0,Y
IDCJAC0001,030041,1896,12,22.4,Y
IDCJAC0001,030041,1897,01,161.1,Y
IDCJAC0001,030041,1897,02,57.4,Y
IDCJAC0001,030041,1897,03,40.6,Y
IDCJAC0001,030041,1897,04,0.0,Y
IDCJAC0001,030041,1897,05,0.0,Y
IDCJAC0001,030041,1897,06,73.7,Y
IDCJAC0001,030041,1897,07,0.0,Y
IDCJAC0001,030041,1897,08,4.6,Y
IDCJAC0001,030041,1897,09,25.1,Y
IDCJAC0001,030041,1897,10,17.3,Y
IDCJAC0001,030041,1897,11,5.3,Y
IDCJAC0001,030041,1897,12,60.5,Y
IDCJAC0001,030041,1898,01,222.5,Y
IDCJAC0001,030041,1898,02,184.3,Y
IDCJAC0001,030041,1898,03,11.0,Y
IDCJAC0001,030041,1898,04,14.5,Y
IDCJAC0001,030041,1898,05,3.3,Y
IDCJAC0001,030041,1898,06,20.3,Y
IDCJAC0001,030041,1898,07,0.0,Y
IDCJAC0001,030041,1898,08,3.8,Y
IDCJAC0001,030041,1898,09,68.5,Y
IDCJAC0001,030041,1898,10,0.0,Y
IDCJAC0001,030041,1898,11,35.6,Y
IDCJAC0001,030041,1898,12,36.0,Y
IDCJAC0001,030041,1899,01,101.4,Y
IDCJAC0001,030041,1899,02,47.0,Y
IDCJAC0001,030041,1899,03,68.7,Y
IDCJAC0001,030041,1899,04,14.0,Y
IDCJAC0001,030041,1899,05,2.0,Y
IDCJAC0001,030041,1899,06,7.6,Y
IDCJAC0001,030041,1899,07,13.0,Y
IDCJAC0001,030041,1899,08,57.6,Y
IDCJAC0001,030041,1899,09,3.6,Y
IDCJAC0001,030041,1899,10,16.2,Y
IDCJAC0001,030041,1899,11,7.9,Y
IDCJAC0001,030041,1899,12,2.3,Y
IDCJAC0001,030041,1900,01,128.3,Y
IDCJAC0001,030041,1900,02,8.9,Y
IDCJAC0001,030041,1900,03,11.4,Y
IDCJAC0001,030041,1900,04,0.0,Y
IDCJAC0001,030041,1900,05,10.1,Y
IDCJAC0001,030041,1900,06,1.0,Y
IDCJAC0001,030041,1900,07,56.2,Y
IDCJAC0001,030041,1900,08,3.8,Y
IDCJAC0001,030041,1900,09,0.0,Y
IDCJAC0001,030041,1900,10,0.0,Y
IDCJAC0001,030041,1900,11,3.6,Y
IDCJAC0001,030041,1900,12,3.8,Y
IDCJAC0001,030041,1901,01,37.6,Y
IDCJAC0001,030041,1901,02,19.5,Y
IDCJAC0001,030041,1901,03,28.3,Y
IDCJAC0001,030041,1901,04,43.0,Y
IDCJAC0001,030041,1901,05,58.4,Y
IDCJAC0001,030041,1901,06,0.0,Y
IDCJAC0001,030041,1901,07,0.0,Y
IDCJAC0001,030041,1901,08,0.0,Y
IDCJAC0001,030041,1901,09,2.1,Y
IDCJAC0001,030041,1901,10,23.4,Y
IDCJAC0001,030041,1901,11,0.0,Y
IDCJAC0001,030041,1901,12,50.9,Y
IDCJAC0001,030041,1902,01,73.7,Y
IDCJAC0001,030041,1902,02,0.8,Y
IDCJAC0001,030041,1902,03,1.8,Y
IDCJAC0001,030041,1902,04,0.0,Y
IDCJAC0001,030041,1902,05,0.0,Y
IDCJAC0001,030041,1902,06,0.0,Y
IDCJAC0001,030041,1902,07,0.0,Y
IDCJAC0001,030041,1902,08,0.0,Y
IDCJAC0001,030041,1902,09,0.0,Y
IDCJAC0001,030041,1902,10,0.0,Y
IDCJAC0001,030041,1902,11,0.0,Y
IDCJAC0001,030041,1902,12,64.8,Y
IDCJAC0001,030041,1903,01,30.0,Y
IDCJAC0001,030041,1903,02,26.9,Y
IDCJAC0001,030041,1903,03,92.5,Y
IDCJAC0001,030041,1903,04,66.0,Y
IDCJAC0001,030041,1903,05,42.4,Y
IDCJAC0001,030041,1903,06,0.5,Y
IDCJAC0001,030041,1903,07,11.7,Y
IDCJAC0001,030041,1903,08,25.9,Y
IDCJAC0001,030041,1903,09,14.0,Y
IDCJAC0001,030041,1903,10,54.1,Y
IDCJAC0001,030041,1903,11,82.3,Y
IDCJAC0001,030041,1903,12,88.9,Y
IDCJAC0001,030041,1904,01,59.5,Y
IDCJAC0001,030041,1904,02,89.0,Y
IDCJAC0001,030041,1904,03,34.4,Y
IDCJAC0001,030041,1904,04,52.3,Y
IDCJAC0001,030041,1904,05,1.8,Y
IDCJAC0001,030041,1904,06,9.9,Y
IDCJAC0001,030041,1904,07,0.0,Y
IDCJAC0001,030041,1904,08,0.0,Y
IDCJAC0001,030041,1904,09,0.0,Y
IDCJAC0001,030041,1904,10,69.1,Y
IDCJAC0001,030041,1904,11,27.9,Y
IDCJAC0001,030041,1904,12,0.0,Y
IDCJAC0001,030041,1905,01,84.9,Y
IDCJAC0001,030041,1905,02,0.0,Y
IDCJAC0001,030041,1905,03,0.0,Y
IDCJAC0001,030041,1905,04,65.5,Y
IDCJAC0001,030041,1905,05,0.0,Y
IDCJAC0001,030041,1905,06,6.8,Y
IDCJAC0001,030041,1905,07,7.6,Y
IDCJAC0001,030041,1905,08,0.0,Y
