Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,033076,1899,04,182.1,Y
IDCJAC0001,033076,1899,05,96.3,Y
IDCJAC0001,033076,1899,06,12.1,Y
IDCJAC0001,033076,1899,07,53.6,Y
IDCJAC0001,033076,1899,08,49.8,Y
IDCJAC0001,033076,1899,09,32.0,Y
IDCJAC0001,033076,1899,10,15.0,Y
IDCJAC0001,033076,1899,11,24.6,Y
IDCJAC0001,033076,1899,12,246.4,Y
IDCJAC0001,033076,1900,01,170.8,Y
IDCJAC0001,033076,1900,02,1.0,Y
IDCJAC0001,033076,1900,03,34.2,Y
IDCJAC0001,033076,1900,04,25.6,Y
IDCJAC0001,033076,1900,05,54.0,Y
IDCJAC0001,033076,1900,06,21.8,Y
IDCJAC0001,033076,1900,07,37.8,Y
IDCJAC0001,033076,1900,08,32.9,Y
IDCJAC0001,033076,1900,09,21.2,Y
IDCJAC0001,033076,1900,10,14.0,Y
IDCJAC0001,033076,1900,11,26.7,Y
IDCJAC0001,033076,1900,12,45.3,Y
IDCJAC0001,033076,1901,01,21.1,Y
IDCJAC0001,033076,1901,02,202.0,Y
IDCJAC0001,033076,1901,03,202.7,Y
IDCJAC0001,033076,1901,04,62.1,Y
IDCJAC0001,033076,1901,05,9.8,Y
IDCJAC0001,033076,1901,06,7.4,Y
IDCJAC0001,033076,1901,07,57.5,Y
IDCJAC0001,033076,1901,08,66.0,Y
IDCJAC0001,033076,1901,09,27.7,Y
IDCJAC0001,033076,1901,10,13.5,Y
IDCJAC0001,033076,1901,11,3.5,Y
IDCJAC0001,033076,1901,12,15.2,Y
IDCJAC0001,033076,1902,01,202.2,Y
IDCJAC0001,033076,1902,02,6.8,Y
IDCJAC0001,033076,1902,03,12.4,Y
IDCJAC0001,033076,1902,04,61.9,Y
IDCJAC0001,033076,1902,05,0.0,Y
IDCJAC0001,033076,1902,06,0.0,Y
IDCJAC0001,033076,1902,07,0.0,Y
IDCJAC0001,033076,1902,08,1.6,Y
IDCJAC0001,033076,1902,09,0.0,Y
