Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,018110,1918,02,2.8,Y
IDCJAC0001,018110,1918,03,5.8,Y
IDCJAC0001,018110,1918,04,6.3,Y
IDCJAC0001,018110,1918,05,15.3,Y
IDCJAC0001,018110,1918,06,16.7,Y
IDCJAC0001,018110,1918,07,2.3,Y
IDCJAC0001,018110,1918,08,35.1,Y
IDCJAC0001,018110,1918,09,0.0,Y
IDCJAC0001,018110,1918,10,16.5,Y
IDCJAC0001,018110,1918,11,19.4,Y
IDCJAC0001,018110,1918,12,23.1,Y
IDCJAC0001,018110,1919,01,0.0,Y
IDCJAC0001,018110,1919,02,49.8,Y
IDCJAC0001,018110,1919,03,0.0,Y
IDCJAC0001,018110,1919,04,44.0,Y
IDCJAC0001,018110,1919,05,1.5,Y
IDCJAC0001,018110,1919,06,14.7,Y
IDCJAC0001,018110,1919,07,1.3,Y
IDCJAC0001,018110,1919,08,11.8,Y
IDCJAC0001,018110,1919,09,2.0,Y
IDCJAC0001,018110,1919,10,4.8,Y
IDCJAC0001,018110,1919,11,0.0,Y
IDCJAC0001,018110,1919,12,21.8,Y
IDCJAC0001,018110,1920,01,0.0,Y
IDCJAC0001,018110,1920,02,0.0,Y
IDCJAC0001,018110,1920,03,4.4,Y
IDCJAC0001,018110,1920,04,18.7,Y
IDCJAC0001,018110,1920,05,22.2,Y
IDCJAC0001,018110,1920,06,8.1,Y
IDCJAC0001,018110,1920,07,18.3,Y
IDCJAC0001,018110,1920,08,10.7,Y
IDCJAC0001,018110,1920,09,44.9,Y
IDCJAC0001,018110,1920,10,7.6,Y
IDCJAC0001,018110,1920,11,2.8,Y
IDCJAC0001,018110,1920,12,11.4,Y
IDCJAC0001,018110,1921,01,0.0,Y
IDCJAC0001,018110,1921,02,15.2,Y
IDCJAC0001,018110,1921,03,3.8,Y
IDCJAC0001,018110,1921,04,1.3,Y
IDCJAC0001,018110,1921,05,31.1,Y
IDCJAC0001,018110,1921,06,27.4,Y
IDCJAC0001,018110,1921,07,0.0,Y
IDCJAC0001,018110,1921,08,8.1,Y
IDCJAC0001,018110,1921,09,0.0,Y
IDCJAC0001,018110,1921,10,5.0,Y
IDCJAC0001,018110,1921,11,11.7,Y
IDCJAC0001,018110,1921,12,19.8,Y
IDCJAC0001,018110,1922,01,0.0,Y
IDCJAC0001,018110,1922,02,20.3,Y
IDCJAC0001,018110,1922,03,15.3,Y
IDCJAC0001,018110,1922,04,30.8,Y
IDCJAC0001,018110,1922,05,11.4,Y
IDCJAC0001,018110,1922,06,12.2,Y
IDCJAC0001,018110,1922,07,5.8,Y
IDCJAC0001,018110,1922,08,0.3,Y
IDCJAC0001,018110,1922,09,0.0,Y
IDCJAC0001,018110,1922,10,5.8,Y
IDCJAC0001,018110,1922,11,0.0,Y
IDCJAC0001,018110,1922,12,22.7,Y
IDCJAC0001,018110,1923,01,3.1,Y
IDCJAC0001,018110,1923,02,1.5,Y
IDCJAC0001,018110,1923,03,10.2,Y
IDCJAC0001,018110,1923,04,0.0,Y
IDCJAC0001,018110,1923,05,5.1,Y
IDCJAC0001,018110,1923,06,5.1,Y
IDCJAC0001,018110,1923,07,0.8,Y
IDCJAC0001,018110,1923,08,4.3,Y
IDCJAC0001,018110,1923,09,5.1,Y
IDCJAC0001,018110,1923,10,3.8,Y
IDCJAC0001,018110,1923,11,0.0,Y
IDCJAC0001,018110,1923,12,90.2,Y
IDCJAC0001,018110,1924,01,8.4,Y
IDCJAC0001,018110,1924,02,32.7,Y
IDCJAC0001,018110,1924,03,1.5,Y
IDCJAC0001,018110,1924,04,3.8,Y
IDCJAC0001,018110,1924,05,1.3,Y
IDCJAC0001,018110,1924,06,12.6,Y
IDCJAC0001,018110,1924,07,7.6,Y
IDCJAC0001,018110,1924,08,3.8,Y
IDCJAC0001,018110,1924,09,15.3,Y
IDCJAC0001,018110,1924,10,4.4,Y
IDCJAC0001,018110,1924,11,1.5,Y
IDCJAC0001,018110,1924,12,13.2,Y
IDCJAC0001,018110,1925,01,44.7,Y
IDCJAC0001,018110,1925,02,13.0,Y
IDCJAC0001,018110,1925,03,0.0,Y
IDCJAC0001,018110,1925,04,0.8,Y
IDCJAC0001,018110,1925,05,13.5,Y
IDCJAC0001,018110,1925,06,2.3,Y
IDCJAC0001,018110,1925,07,8.1,Y
IDCJAC0001,018110,1925,08,8.3,Y
IDCJAC0001,018110,1925,09,9.9,Y
IDCJAC0001,018110,1925,10,1.6,Y
IDCJAC0001,018110,1925,11,6.9,Y
