Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,036050,1937,01,137.2,Y
IDCJAC0001,036050,1937,02,175.2,Y
IDCJAC0001,036050,1937,03,132.1,Y
IDCJAC0001,036050,1937,04,0.0,Y
IDCJAC0001,036050,1937,05,0.0,Y
IDCJAC0001,036050,1937,06,52.6,Y
IDCJAC0001,036050,1937,07,29.2,Y
IDCJAC0001,036050,1937,08,3.6,Y
IDCJAC0001,036050,1937,09,0.0,Y
IDCJAC0001,036050,1937,10,6.3,Y
IDCJAC0001,036050,1937,11,29.7,Y
IDCJAC0001,036050,1937,12,23.4,Y
IDCJAC0001,036050,1938,01,43.2,Y
IDCJAC0001,036050,1938,02,115.9,Y
IDCJAC0001,036050,1938,03,46.9,Y
IDCJAC0001,036050,1938,04,0.0,Y
IDCJAC0001,036050,1938,05,4.5,Y
IDCJAC0001,036050,1938,06,14.0,Y
IDCJAC0001,036050,1938,07,25.5,Y
IDCJAC0001,036050,1938,08,2.5,Y
IDCJAC0001,036050,1938,09,0.0,Y
IDCJAC0001,036050,1938,10,0.0,Y
IDCJAC0001,036050,1938,11,8.9,Y
IDCJAC0001,036050,1938,12,10.2,Y
IDCJAC0001,036050,1939,01,75.4,Y
IDCJAC0001,036050,1939,02,124.7,Y
IDCJAC0001,036050,1939,03,36.3,Y
IDCJAC0001,036050,1939,04,82.8,Y
IDCJAC0001,036050,1939,05,4.3,Y
IDCJAC0001,036050,1939,06,14.0,Y
IDCJAC0001,036050,1939,07,23.1,Y
IDCJAC0001,036050,1939,08,25.4,Y
IDCJAC0001,036050,1939,09,0.0,Y
IDCJAC0001,036050,1939,10,33.0,Y
IDCJAC0001,036050,1939,11,16.8,Y
IDCJAC0001,036050,1939,12,13.2,Y
IDCJAC0001,036050,1940,01,16.5,Y
IDCJAC0001,036050,1940,02,290.9,Y
IDCJAC0001,036050,1940,03,8.1,Y
IDCJAC0001,036050,1940,04,19.3,Y
IDCJAC0001,036050,1940,05,0.0,Y
IDCJAC0001,036050,1940,06,10.7,Y
IDCJAC0001,036050,1940,07,0.0,Y
IDCJAC0001,036050,1940,08,76.2,Y
IDCJAC0001,036050,1940,09,0.0,Y
IDCJAC0001,036050,1940,10,0.0,Y
IDCJAC0001,036050,1940,11,27.5,Y
IDCJAC0001,036050,1940,12,33.5,Y
IDCJAC0001,036050,1941,01,190.3,Y
IDCJAC0001,036050,1941,02,48.8,Y
IDCJAC0001,036050,1941,03,82.4,Y
IDCJAC0001,036050,1941,04,61.4,Y
IDCJAC0001,036050,1941,05,23.9,Y
IDCJAC0001,036050,1941,06,23.9,Y
IDCJAC0001,036050,1941,07,0.0,Y
IDCJAC0001,036050,1941,08,0.0,Y
IDCJAC0001,036050,1941,09,0.0,Y
IDCJAC0001,036050,1941,10,16.9,Y
IDCJAC0001,036050,1941,11,0.0,Y
IDCJAC0001,036050,1941,12,0.0,Y
IDCJAC0001,036050,1943,01,8.1,Y
IDCJAC0001,036050,1948,01,34.3,Y
IDCJAC0001,036050,1948,02,41.7,Y
IDCJAC0001,036050,1948,03,44.5,Y
IDCJAC0001,036050,1948,04,0.0,Y
IDCJAC0001,036050,1948,05,0.0,Y
IDCJAC0001,036050,1948,06,21.1,Y
IDCJAC0001,036050,1948,07,24.3,Y
IDCJAC0001,036050,1948,08,0.0,Y
IDCJAC0001,036050,1948,09,0.0,Y
IDCJAC0001,036050,1948,10,0.0,Y
IDCJAC0001,036050,1948,11,0.0,Y
IDCJAC0001,036050,1948,12,39.1,Y
IDCJAC0001,036050,1949,01,33.1,Y
IDCJAC0001,036050,1949,02,104.2,Y
IDCJAC0001,036050,1949,03,83.0,Y
IDCJAC0001,036050,1949,04,19.5,Y
IDCJAC0001,036050,1949,05,1.3,Y
IDCJAC0001,036050,1949,06,0.8,Y
IDCJAC0001,036050,1949,07,0.0,Y
IDCJAC0001,036050,1949,08,0.0,Y
IDCJAC0001,036050,1949,09,11.2,Y
IDCJAC0001,036050,1949,10,193.2,Y
IDCJAC0001,036050,1949,11,16.0,Y
IDCJAC0001,036050,1949,12,40.4,Y
IDCJAC0001,036050,1950,01,117.4,Y
IDCJAC0001,036050,1950,02,222.9,Y
IDCJAC0001,036050,1950,03,224.8,Y
IDCJAC0001,036050,1950,04,141.8,Y
IDCJAC0001,036050,1950,05,20.1,Y
IDCJAC0001,036050,1950,06,15.5,Y
IDCJAC0001,036050,1950,07,108.9,Y
IDCJAC0001,036050,1950,08,2.0,Y
IDCJAC0001,036050,1950,09,7.9,Y
IDCJAC0001,036050,1950,10,42.2,Y
IDCJAC0001,036050,1950,11,189.4,Y
IDCJAC0001,036050,1950,12,29.8,Y
IDCJAC0001,036050,1951,01,391.6,Y
IDCJAC0001,036050,1951,02,8.4,Y
IDCJAC0001,036050,1951,03,6.4,Y
IDCJAC0001,036050,1951,04,0.0,Y
IDCJAC0001,036050,1951,05,0.0,Y
IDCJAC0001,036050,1951,06,12.2,Y
IDCJAC0001,036050,1951,07,0.0,Y
IDCJAC0001,036050,1951,08,0.0,Y
IDCJAC0001,036050,1951,09,0.0,Y
IDCJAC0001,036050,1951,10,11.9,Y
IDCJAC0001,036050,1951,11,0.0,Y
IDCJAC0001,036050,1951,12,20.6,Y
IDCJAC0001,036050,1952,01,55.9,Y
IDCJAC0001,036050,1952,02,48.8,Y
IDCJAC0001,036050,1952,03,19.8,Y
IDCJAC0001,036050,1952,04,37.8,Y
IDCJAC0001,036050,1952,05,35.3,Y
IDCJAC0001,036050,1952,06,6.1,Y
IDCJAC0001,036050,1952,07,9.9,Y
IDCJAC0001,036050,1952,08,4.6,Y
IDCJAC0001,036050,1952,09,0.0,Y
IDCJAC0001,036050,1952,10,33.7,Y
IDCJAC0001,036050,1952,11,55.2,Y
IDCJAC0001,036050,1952,12,14.5,Y
IDCJAC0001,036050,1953,01,307.4,Y
IDCJAC0001,036050,1953,02,175.0,Y
IDCJAC0001,036050,1953,03,26.7,Y
IDCJAC0001,036050,1953,04,0.0,Y
IDCJAC0001,036050,1953,05,0.0,Y
IDCJAC0001,036050,1953,06,0.0,Y
IDCJAC0001,036050,1953,07,0.0,Y
IDCJAC0001,036050,1953,08,22.9,Y
IDCJAC0001,036050,1953,09,0.0,Y
IDCJAC0001,036050,1953,10,18.0,Y
IDCJAC0001,036050,1953,11,38.9,Y
IDCJAC0001,036050,1953,12,27.1,Y
IDCJAC0001,036050,1954,01,198.0,Y
IDCJAC0001,036050,1954,02,279.8,Y
IDCJAC0001,036050,1954,03,121.6,Y
IDCJAC0001,036050,1954,04,83.9,Y
IDCJAC0001,036050,1954,05,2.3,Y
IDCJAC0001,036050,1954,06,0.0,Y
IDCJAC0001,036050,1954,07,0.0,Y
IDCJAC0001,036050,1954,08,22.9,Y
IDCJAC0001,036050,1954,09,77.2,Y
IDCJAC0001,036050,1954,10,46.7,Y
IDCJAC0001,036050,1954,11,8.6,Y
IDCJAC0001,036050,1954,12,43.4,Y
IDCJAC0001,036050,1955,01,99.5,Y
IDCJAC0001,036050,1955,02,148.9,Y
IDCJAC0001,036050,1955,03,178.0,Y
IDCJAC0001,036050,1955,04,57.1,Y
IDCJAC0001,036050,1955,05,182.6,Y
IDCJAC0001,036050,1955,06,4.8,Y
IDCJAC0001,036050,1955,07,16.5,Y
IDCJAC0001,036050,1955,08,3.8,Y
IDCJAC0001,036050,1955,09,13.5,Y
IDCJAC0001,036050,1955,10,29.7,Y
IDCJAC0001,036050,1955,11,16.3,Y
IDCJAC0001,036050,1955,12,9.9,Y
IDCJAC0001,036050,1956,01,147.3,Y
IDCJAC0001,036050,1956,02,270.5,Y
IDCJAC0001,036050,1956,03,152.2,Y
IDCJAC0001,036050,1956,04,37.1,Y
IDCJAC0001,036050,1956,05,31.2,Y
IDCJAC0001,036050,1956,06,82.8,Y
IDCJAC0001,036050,1956,07,66.1,Y
IDCJAC0001,036050,1956,08,13.5,Y
IDCJAC0001,036050,1956,09,6.4,Y
IDCJAC0001,036050,1956,10,30.7,Y
IDCJAC0001,036050,1956,11,19.6,Y
IDCJAC0001,036050,1956,12,29.7,Y
IDCJAC0001,036050,1957,01,210.1,Y
IDCJAC0001,036050,1957,02,73.2,Y
IDCJAC0001,036050,1957,03,90.7,Y
IDCJAC0001,036050,1957,04,0.0,Y
IDCJAC0001,036050,1957,05,3.6,Y
IDCJAC0001,036050,1957,06,5.1,Y
IDCJAC0001,036050,1957,07,51.5,Y
IDCJAC0001,036050,1957,08,15.0,Y
IDCJAC0001,036050,1957,09,1.0,Y
IDCJAC0001,036050,1957,10,17.3,Y
IDCJAC0001,036050,1957,11,1.8,Y
IDCJAC0001,036050,1957,12,45.7,Y
