Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,006059,1923,01,94.5,Y
IDCJAC0001,006059,1923,02,0.0,Y
IDCJAC0001,006059,1923,03,25.4,Y
IDCJAC0001,006059,1923,04,15.7,Y
IDCJAC0001,006059,1923,05,8.9,Y
IDCJAC0001,006059,1923,06,99.6,Y
IDCJAC0001,006059,1923,07,72.1,Y
IDCJAC0001,006059,1923,08,0.0,Y
IDCJAC0001,006059,1923,09,0.0,Y
IDCJAC0001,006059,1923,10,0.0,Y
IDCJAC0001,006059,1923,11,0.0,Y
IDCJAC0001,006059,1923,12,13.7,Y
IDCJAC0001,006059,1924,01,0.0,Y
IDCJAC0001,006059,1924,02,0.0,Y
IDCJAC0001,006059,1924,03,3.6,Y
IDCJAC0001,006059,1924,04,0.0,Y
IDCJAC0001,006059,1924,05,14.7,Y
IDCJAC0001,006059,1924,06,63.8,Y
IDCJAC0001,006059,1924,07,42.2,Y
IDCJAC0001,006059,1924,08,10.2,Y
IDCJAC0001,006059,1924,09,1.0,Y
IDCJAC0001,006059,1924,10,2.5,Y
IDCJAC0001,006059,1924,11,0.0,Y
IDCJAC0001,006059,1924,12,0.0,Y
IDCJAC0001,006059,1925,01,27.2,Y
IDCJAC0001,006059,1925,02,6.6,Y
IDCJAC0001,006059,1925,03,12.4,Y
IDCJAC0001,006059,1925,04,0.0,Y
IDCJAC0001,006059,1925,05,25.1,Y
IDCJAC0001,006059,1925,06,21.1,Y
IDCJAC0001,006059,1925,07,8.9,Y
IDCJAC0001,006059,1925,08,0.0,Y
IDCJAC0001,006059,1925,09,0.0,Y
IDCJAC0001,006059,1925,10,0.0,Y
IDCJAC0001,006059,1925,11,0.0,Y
IDCJAC0001,006059,1925,12,0.0,Y
IDCJAC0001,006059,1926,01,0.0,Y
IDCJAC0001,006059,1926,02,29.5,Y
IDCJAC0001,006059,1926,03,3.8,Y
IDCJAC0001,006059,1926,04,31.8,Y
IDCJAC0001,006059,1926,05,31.2,Y
IDCJAC0001,006059,1926,06,11.4,Y
IDCJAC0001,006059,1926,07,38.1,Y
IDCJAC0001,006059,1926,08,2.5,Y
IDCJAC0001,006059,1926,09,0.3,Y
IDCJAC0001,006059,1926,10,2.8,Y
IDCJAC0001,006059,1926,11,29.7,Y
IDCJAC0001,006059,1926,12,3.6,Y
IDCJAC0001,006059,1927,01,0.0,Y
IDCJAC0001,006059,1927,02,0.0,Y
IDCJAC0001,006059,1927,03,125.2,Y
IDCJAC0001,006059,1927,04,0.0,Y
IDCJAC0001,006059,1927,05,28.7,Y
IDCJAC0001,006059,1927,06,71.6,Y
IDCJAC0001,006059,1927,07,41.7,Y
IDCJAC0001,006059,1927,08,7.4,Y
IDCJAC0001,006059,1927,09,10.9,Y
IDCJAC0001,006059,1927,10,8.9,Y
IDCJAC0001,006059,1927,11,0.5,Y
IDCJAC0001,006059,1927,12,0.0,Y
IDCJAC0001,006059,1928,01,0.0,Y
IDCJAC0001,006059,1928,02,0.0,Y
IDCJAC0001,006059,1928,03,0.0,Y
IDCJAC0001,006059,1928,04,35.1,Y
IDCJAC0001,006059,1928,05,24.9,Y
IDCJAC0001,006059,1928,06,38.4,Y
IDCJAC0001,006059,1928,07,35.8,Y
