Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,005045,1958,11.7,0.0,151.0,0.0,24.9,4.5,10.6,1.0,8.2,0.0,12.2,2.8,226.9
IDCJAC0001,005045,1959,0.0,0.0,0.0,0.0,16.3,2.6,52.1,0.0,0.0,2.0,0.0,0.0,73.0
IDCJAC0001,005045,1960,26.5,46.0,35.6,28.2,7.6,14.7,56.4,0.5,0.0,0.0,0.0,0.0,215.5
IDCJAC0001,005045,1961,57.4,202.5,126.7,91.9,21.9,20.9,4.4,8.9,0.0,0.0,0.0,0.0,534.6
IDCJAC0001,005045,1962,149.9,37.4,0.0,11.4,30.5,2.5,5.8,0.0,0.0,0.0,0.0,0.0,237.5
IDCJAC0001,005045,1963,164.7,124.7,30.4,11.2,198.2,16.0,54.4,0.0,0.0,0.0,0.0,0.0,599.6
IDCJAC0001,005045,1964,0.0,0.0,127.0,0.0,2.0,89.9,16.0,14.6,3.8,0.0,0.0,0.0,253.3
IDCJAC0001,005045,1965,0.0,0.0,76.0,1.3,9.1,86.9,9.4,71.9,0.0,0.0,0.0,0.0,254.6
IDCJAC0001,005045,1966,0.0,3.0,0.0,23.6,0.0,8.6,0.0,1.5,0.0,12.7,0.5,0.5,50.4
IDCJAC0001,005045,1967,300.7,60.2,4.1,0.0,24.1,9.4,0.0,13.7,0.0,0.0,0.0,0.0,412.2
IDCJAC0001,005045,1968,8.9,55.6,25.9,13.0,9.5,158.2,0.0,8.6,3.5,0.0,0.0,0.0,283.2
IDCJAC0001,005045,1969,0.0,73.6,0.0,0.0,113.3,62.7,0.0,0.0,2.5,3.8,0.0,0.0,255.9
IDCJAC0001,005045,1970,22.4,111.6,0.0,109.9,164.6,14.5,2.5,13.7,13.4,0.0,0.0,0.0,452.6
IDCJAC0001,005045,1971,222.0,7.1,117.9,2.8,45.4,4.3,53.4,4.8,0.0,0.0,0.0,0.0,457.7
IDCJAC0001,005045,1972,0.0,20.6,0.0,0.0,17.8,65.5,49.2,8.1,0.0,0.0,0.0,11.2,172.4
IDCJAC0001,005045,1973,20.1,1.5,43.3,1.6,25.4,61.5,35.3,44.3,0.0,0.0,0.0,7.1,240.1
IDCJAC0001,005045,1974,71.0,36.0,8.5,1.0,27.0,30.5,104.0,30.0,0.0,31.0,0.0,0.0,339.0
IDCJAC0001,005045,1975,0.0,93.0,64.0,26.0,9.0,8.0,24.0,3.0,0.0,38.0,28.0,5.0,298.0
IDCJAC0001,005045,1976,28.0,61.0,15.0,0.0,5.0,0.0,15.0,26.0,0.0,0.0,0.0,0.0,150.0
IDCJAC0001,005045,1977,12.8,4.0,63.0,12.6,7.0,13.2,0.0,0.0,0.0,1.0,5.2,0.0,118.8
IDCJAC0001,005045,1978,0.0,8.0,29.0,5.0,3.0,7.4,34.6,21.4,0.0,0.0,0.0,0.0,108.4
IDCJAC0001,005045,1979,0.0,21.0,52.0,0.0,4.0,1.0,0.0,37.0,0.0,0.0,0.0,30.0,145.0
IDCJAC0001,005045,1980,91.2,34.0,3.4,45.0,85.4,106.6,59.4,0.0,0.0,4.0,0.0,0.0,429.0
IDCJAC0001,005045,1981,1.4,60.0,99.0,0.0,20.6,15.0,1.0,3.0,9.2,0.0,0.0,0.0,209.2
IDCJAC0001,005045,1982,29.0,55.0,9.0,1.0,71.4,24.6,7.0,6.0,3.0,0.0,0.0,0.0,206.0
IDCJAC0001,005045,1983,10.8,0.0,9.0,5.5,9.0,44.5,5.2,5.0,4.0,0.0,0.0,0.0,93.0
IDCJAC0001,005045,1984,0.0,47.0,55.0,3.0,229.0,3.0,50.0,8.0,0.0,9.0,0.0,0.0,404.0
IDCJAC0001,005045,1985,0.0,46.0,0.0,37.0,28.0,14.0,53.0,0.0,0.0,0.0,0.0,0.0,178.0
IDCJAC0001,005045,1986,11.0,173.0,42.0,2.0,0.0,41.0,3.0,0.0,0.0,0.0,0.0,0.0,272.0
IDCJAC0001,005045,1987,0.0,46.0,0.0,10.0,3.0,53.0,21.0,0.0,0.0,0.0,0.0,0.0,133.0
IDCJAC0001,005045,1988,0.0,30.0,3.0,10.0,46.0,0.0,30.0,14.0,1.0,0.0,9.0,0.0,143.0
IDCJAC0001,005045,1989,0.0,7.0,0.0,0.0,79.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0
IDCJAC0001,005045,1990,135.2,0.0,71.0,0.0,0.0,7.8,29.0,42.0,0.0,0.0,0.0,0.0,285.0
IDCJAC0001,005045,1991,0.0,55.0,4.0,6.0,6.0,40.0,24.0,0.0,0.0,0.0,0.0,0.0,135.0
IDCJAC0001,005045,1992,12.0,0.0,15.0,55.0,86.0,174.0,0.0,6.0,2.0,0.0,0.0,0.0,350.0
IDCJAC0001,005045,1993,23.0,134.0,0.0,10.0,12.0,28.0,11.0,10.0,0.0,0.0,0.0,2.0,230.0
IDCJAC0001,005045,1994,0.0,185.0,16.0,8.0,20.0,14.0,11.0,4.0,0.0,0.0,0.0,10.0,268.0
IDCJAC0001,005045,1995,5.0,153.0,0.0,16.0,28.0,14.0,29.0,5.0,0.0,0.0,0.0,40.0,290.0
IDCJAC0001,005045,1996,0.0,20.0,0.0,17.0,5.0,45.0,19.0,6.0,0.0,2.0,0.0,0.0,114.0
IDCJAC0001,005045,1997,82.0,42.5,3.5,1.0,30.0,8.0,26.0,33.0,11.0,0.0,0.0,0.0,237.0
IDCJAC0001,005045,1998,0.0,3.6,0.0,13.5,39.0,10.0,82.9,61.0,0.0,0.0,0.0,70.0,280.0
IDCJAC0001,005045,1999,24.5,247.0,138.0,23.0,44.5,null,null,0.0,8.0,0.0,0.0,null,null
IDCJAC0001,005045,2000,25.0,57.4,null,4.0,0.0,0.0,9.0,6.7,0.0,0.0,0.0,0.0,null
IDCJAC0001,005045,2001,null,52.0,59.0,0.0,3.0,2.0,0.0,4.0,0.0,5.0,0.0,0.0,null
IDCJAC0001,005045,2002,0.0,0.0,67.0,0.0,92.0,42.0,1.0,0.0,2.0,0.0,0.0,0.0,204.0
IDCJAC0001,005045,2003,0.0,3.0,null,0.0,0.0,130.0,19.0,0.0,0.0,0.0,0.0,2.0,null
IDCJAC0001,005045,2004,63.0,50.0,18.2,0.0,44.0,0.0,54.0,2.0,0.0,0.0,0.0,0.0,231.2
IDCJAC0001,005045,2005,0.0,0.0,32.0,44.0,107.0,null,44.0,0.0,0.0,0.0,0.0,0.0,null
IDCJAC0001,005045,2006,65.0,87.0,76.0,0.0,20.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,270.0
IDCJAC0001,005045,2008,0.0,63.0,null,52.0,0.0,32.0,8.0,0.0,0.0,0.0,56.0,0.0,null
IDCJAC0001,005045,2009,48.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0
IDCJAC0001,005045,2010,37.0,0.0,0.0,0.0,0.0,139.0,0.0,null,0.0,0.0,0.0,69.0,null
IDCJAC0001,005045,2011,78.0,215.5,5.0,0.0,8.0,54.0,null,0.0,0.0,0.0,0.0,0.0,null
IDCJAC0001,005045,2012,44.4,8.2,18.6,11.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,5.4,109.6
IDCJAC0001,005045,2013,56.9,86.5,0.0,4.8,37.5,41.0,0.0,0.0,0.0,0.0,0.0,0.0,226.7
IDCJAC0001,005045,2014,69.6,60.8,15.2,83.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.6
IDCJAC0001,005045,2015,0.0,0.0,261.6,60.0,120.0,66.0,20.0,0.0,0.0,0.0,0.0,0.0,527.6
IDCJAC0001,005045,2016,0.0,0.0,0.0,0.0,0.0,112.0,66.0,0.0,0.0,0.0,0.0,0.0,178.0
IDCJAC0001,005045,2017,0.0,106.5,11.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,125.7
IDCJAC0001,005045,2018,17.4,5.2,23.0,0.0,72.0,64.0,8.0,null,null,null,null,null,null
IDCJAC0001,005045,2021,30.0,41.5,15.0,75.0,null,null,null,null,null,null,null,null,null
