,January,February,March,April,May,June,July,August,September,October,November,December,Latitude,Longitude
AU_81047,0.14500000000000005,-0.029629629629629523,-0.007594936708860732,0.030600358422939088,0.01589847068819036,-0.09471507352941182,0.02551369863013704,0.0850901525658807,0.005594679186228479,0.060000000000000143,0.09295774647887324,0.010714285714285655,-36.77,143.83
AU_81085,-0.01666666666666649,-0.025,0.013487525987525981,-0.058160851567120045,-0.16818367346938773,0.0057983193277310816,0.030924731182795727,-0.06110004977600796,-0.03963890696161351,0.06534536891679749,0.02499999999999998,0.07697172619047621,-36.86,143.73
AU_88011,0.13269230769230772,-0.09999999999999995,-0.06792452830188682,0.0,0.0026315789473682714,-0.20501253132832079,-0.05159716060337177,0.10535714285714295,-0.07221491228070172,0.019764610389610384,0.14285714285714285,0.0053819444444442865,-37.22,143.96
AU_88013,0.09831232492997198,0.0,0.01666666666666669,0.037837837837837826,-0.01309523809523806,-0.13978494623655913,0.0,0.089090909090909,-0.054166666666666696,0.007417582417582419,0.10749999999999998,0.04740685543964234,-37.04,143.82
AU_88015,0.1,-0.04328902229845624,-0.02945998071359689,0.005634920634920566,-0.04455231930960079,-0.11590909090909086,0.08504737570531246,0.06998910675381259,0.023863636363636247,0.012743506493506139,0.11017241379310344,0.01006944444444444,-37.3,143.78
AU_88020,0.11202409638554221,-0.04078947368421053,-0.0677536231884058,-0.05952380952380952,-0.01609408033826637,-0.14142156862745114,0.20915071770334942,0.15359913793103447,-0.02977272727272714,-0.00427968655816753,0.12782331511839704,-0.009621318373071473,-37.34,144.16
AU_88021,0.06041666666666666,-0.03969696969696976,0.0924812030075188,-0.025789823744595954,-0.11010204081632649,-0.20328205128205115,-0.011235955056179775,-0.13200000000000017,-0.0398717948717949,-0.10519480519480512,0.05294117647058815,-0.013043478260869596,-37.2,144.01
AU_88083,0.08484848484848485,-0.06626016260162593,-0.03269736842105264,-0.003033088235294237,-0.11136363636363633,-0.18529411764705875,-0.07750000000000004,-0.09518072289156616,-0.1466210045662099,-0.03277472527472528,0.05833333333333327,-0.03076923076923066,-37.27,143.52
AU_88054,0.1481661511268229,-0.13846153846153847,-0.002040816326530623,-0.2363636363636365,0.0649794097460536,0.1259920634920635,0.21323529411764705,0.15172413793103418,0.10144490644490646,-0.25278637770897855,0.07499999999999997,-0.03589743589743595,-37.27,144.11
AU_88056,0.10685736677115987,-0.0637853949329359,-0.015,0.027636363636363636,-0.047722567287784706,-0.17317073170731712,-0.008876050420168025,0.0703624078624078,-0.010769230769230812,-0.06000000000000005,0.13114754098360656,-0.012613636363636445,-37.17,143.7
AU_88066,0.10055555555555568,0.010937499999999996,-0.008928571428571428,0.03763736263736267,-0.07315608919382491,-0.1219806763285023,0.01025641025641022,0.07608695652173914,-0.04375,-0.06190476190476185,0.13965517241379308,0.02368831168831166,-37.21,144.1
AU_87026,0.026539589442815183,-0.12130335365853662,0.028272450532724466,-0.2012195121951219,-0.10847457627118641,-0.10909090909090935,0.04849624060150381,-0.08129370629370633,-0.22702702702702718,0.08260869565217385,0.30000000000000016,0.1294117647058823,-37.49,144.61
AU_87036,0.018107302533532182,0.0,-0.004081632653060992,-0.06208445642407899,0.020895522388059785,0.0,0.18985260770975035,0.18811764705882347,0.05636363636363639,-0.08516483516483517,0.19090909090909094,0.08110119047619052,-37.42,144.56
AU_87061,0.08481012658227848,0.0,-0.056962025316455694,-0.03333333333333359,-0.018518518518518517,-0.10000000000000003,0.08572439162422181,0.07700320512820513,-0.13624999999999998,-0.12379006913890633,0.10000000000000037,-0.055696202531645554,-37.57,144.74
AU_23705,0.07709601873536298,0.14210526315789473,0.08812544045102186,0.07889676113360324,0.00833333333333331,-0.5472136222910216,-0.2851666666666667,-0.41839743589743583,-0.26264534883720914,-0.07936827956989244,0.021617647058823512,0.1640754716981132,-34.8,138.95
AU_23715,0.059879336349924574,-0.04999999999999999,-0.08950843727072638,0.11938502673796794,-0.03888888888888885,-0.5147515527950312,0.13167173252279624,-0.10816666666666658,-0.21913887506222002,-0.005714285714285796,-0.08181818181818176,0.0,-34.82,138.75
AU_23719,-0.018826135105204873,-0.16401849516603614,0.04877072612921669,-0.385084541062802,0.09618589743589745,0.21375000000000038,0.2878985507246374,0.09396969696969698,0.17746031746031726,-0.38207142857142856,-0.30442176870748294,-0.17563559322033898,-34.82,138.89
AU_23731,-0.015384615384615353,-0.07,0.08709677419354825,-0.016025641025641017,-0.12872340425531925,0.0902439024390248,0.1848101265822784,-0.05918367346938787,-0.0030303030303030732,-0.08181818181818169,-0.05156250000000001,0.07428571428571429,-34.83,138.82
AU_23737,0.023266856600189824,-0.006030303030303033,-0.00747663551401869,-0.013205453392517446,0.0,-0.24583333333333326,0.09259146341463419,-0.09730949801372338,-0.12432432432432436,-0.17807807807807807,-0.03692307692307701,0.047121710526315794,-34.77,139.05
AU_23750,0.021165158371040726,-0.011940594059405889,0.005263157894736917,-0.07643179451579335,0.0,-0.3075000000000002,0.25777777777777766,-0.03549286534361164,-0.09179205030316638,-0.18793939393939393,-0.07207602339181285,0.05601488218272009,-34.96,138.74
AU_23803,-0.08604651162790697,-0.0927055702917772,0.125,-0.4276923076923077,0.24571428571428575,0.573888888888889,0.28684210526315784,0.1845454545454545,0.04330357142857152,-0.1468750000000001,-0.28635658914728684,-0.014737793851717904,-34.94,138.73
AU_21001,0.029557367501456027,-0.00970965309200603,0.007407407407407414,-0.044757433489827886,-0.08545401116661769,-0.09999999999999995,0.02,-0.10270270270270282,-0.125,-0.13052510608203677,0.08571428571428566,-0.0137931034482759,-34.03,138.68
AU_21002,0.011583184257602868,0.0,-0.026530612244897937,0.004807692307692308,-0.09999999999999992,-0.03333333333333328,-0.0045983086680760135,-0.07377392344497608,-0.08641975308641975,-0.10730739893211289,0.031066176470588246,-0.013466183574879224,-34.14,138.42
AU_21003,0.051316701316701324,0.017721518987341776,0.02773504273504274,-0.01317235396182766,-0.007142857142856991,-0.19856879983643425,0.07700320512820502,-0.125,-0.10555555555555535,-0.028571428571428557,0.11904761904761904,0.037499999999999985,-33.91,138.72
AU_21035,0.02222222222222224,0.0,-0.008045977011494265,0.006122448979591778,-0.10714285714285714,-0.09090909090909091,0.00847457627118644,-0.09375,-0.07222222222222222,-0.07692307692307693,0.030662393162393196,0.039999999999999925,-34.03,138.32
AU_21054,-0.0037696577243293257,-0.00043478260869565447,0.01530100334448161,-0.08224789915966385,-0.14018348623853216,-0.12235294117647065,-0.031034482758620887,-0.16530612244897946,-0.20264301860545986,-0.10247058823529406,0.08888888888888886,-0.015384615384615365,-33.96,138.64
AU_21076,-0.03333333333333329,0.0,0.0,-0.05882352941176476,-0.12466216216216214,0.5091666666666664,-0.05624999999999991,-0.08763736263736266,-0.2200000000000001,-0.1333333333333331,0.05147186147186142,0.24000000000000002,-33.93,138.81
AU_23039,0.04444444444444443,-0.06666666666666662,0.13200000000000003,0.019988925802879365,-0.14482758620689654,0.6749999999999989,-0.07142857142857142,-0.006122448979591924,0.11250000000000004,-0.05454545454545446,0.08605769230769238,0.05833333333333327,-34.19,138.63
AU_97004,-0.08140625000000014,-0.6680851063829787,-0.2108585858585858,0.19901960784313732,-0.38333333333333364,-0.7597916666666669,-0.5446825396825397,0.06339285714285714,-0.6500000000000021,-1.0090909090909086,-0.13111111111111123,-0.13181818181818164,-41.43,145.7
AU_97014,-0.23705784436121508,-0.2564583333333334,-0.23666666666666647,-0.4339285714285711,0.12641509433962242,-0.6343750000000004,0.016553067185978723,0.1351648351648353,-0.38000000000000034,-0.7076923076923074,-0.3804878048780486,-0.4388353581901967,-41.44,145.53
AU_91181,0.1358974358974358,-0.11338448422847403,0.32499999999999996,-0.5770243902439025,-0.3904761904761906,0.17131410256410257,-0.21250000000000005,-0.07575757575757576,0.21333333333333257,-0.3212121212121213,0.02121212121212108,0.005769230769230715,-41.43,147.21
AU_91197,-0.5225000000000002,0.030151515151515186,0.2778846153846154,-0.5759523809523809,-0.1866666666666667,-0.35131578947368425,0.7181818181818161,-1.2999999999999998,0.30999999999999983,-0.3555555555555543,-0.36153846153846164,-0.3500000000000014,-41.49,147.44
AU_92024,0.021309125656951755,0.14755952380952378,-0.09999999999999964,-0.024468085106382986,-0.014925373134328358,-0.30907755581668617,-0.023059071729957838,0.16097826086956515,0.009575551782682573,-0.18297101449275327,0.3887983281086728,-0.004738805970149239,-41.47,147.89
