,January,February,March,April,May,June,July,August,September,October,November,December,Latitude,Longitude
AU_74126,4.608333333333333,0.4272727272727273,3.1999999999999993,-0.23999999999999985,2.8416666666666663,1.4666666666666686,-0.6449999999999997,3.1075757575757574,0.8100000000000003,-0.11999999999999983,-0.5333333333333314,0.6000000000000002,-35.39,147.06
AU_63007,-1.8848214285714286,0.7968944099378884,1.2157894736842105,-0.5900000000000001,-1.057142857142857,-0.8922222222222224,-0.6999999999999997,-2.3466666666666667,-2.0267857142857144,-2.3973484848484845,-0.1285714285714287,-1.0773809523809526,-34.32,149.36
AU_63022,-0.9333333333333336,0.38245192307692316,0.6333333333333336,0.012499999999999997,-0.2538461538461536,0.7124999999999997,-0.6224789915966387,-0.9555555555555553,-1.4000000000000001,-0.7449999999999996,0.08566176470588249,-0.4937499999999999,-33.8,148.7
AU_63029,-1.0615384615384618,-0.6444444444444442,1.2000000000000004,0.7416666666666667,0.17499999999999982,0.5,0.18181818181818182,-2.1139999999999994,-1.3894736842105266,-1.211764705882353,0.8599999999999994,0.5799999999999997,-33.74,149.1
AU_63032,-2.075,-0.20000000000000048,0.015384615384615604,-0.3000000000000001,-0.766666666666667,-0.8227272727272723,-1.5699999999999992,-0.9000000000000009,-1.1111111111111116,-0.5999999999999979,-0.7833333333333332,0.5425120772946865,-34.28,149.67
AU_63083,-1.1333333333333337,0.313888888888889,1.9231578947368417,0.7333333333333331,-0.3042735042735043,0.1466666666666664,-0.3272727272727274,-3.3900000000000006,-1.796323529411764,-1.625,0.31111111111111117,0.3628985507246375,-33.82,149.32
AU_63094,-1.0,0.09999999999999984,0.625,0.6842105263157894,0.18461538461538451,-0.16923076923076835,-0.7299999999999998,-1.226666666666667,-1.6631578947368422,-1.3131578947368423,0.44000000000000056,-0.09090909090909091,-34.0,149.12
AU_63267,-1.8760233918128657,0.7999999999999998,0.8666666666666659,0.06153846153846153,-1.0333333333333339,-0.8909090909090907,-1.2578947368421052,-1.8166666666666667,-1.0875000000000004,-0.9624999999999995,1.1764423076923076,1.3285714285714287,-33.97,148.95
AU_70043,0.030000000000000426,-0.2857142857142857,1.0285714285714285,0.23809523809523792,-0.4272727272727272,0.875,-0.7899999999999991,-0.27692307692307705,-0.6999999999999997,-0.8571969696969695,-0.2722222222222229,0.8248251748251749,-34.78,149.27
AU_70220,-0.9499999999999998,0.9066666666666665,1.1636363636363638,0.05555555555555555,-0.3418181818181816,0.3999999999999999,-0.3000000000000002,-0.8519230769230768,-0.7029411764705882,-1.1529411764705881,-0.1333333333333333,0.2086956521739131,-34.44,148.72
AU_73023,0.20625,1.3529411764705883,2.0604545454545455,1.2042735042735044,0.96,1.7250000000000003,1.521764705882353,0.0,-1.1000000000000003,-0.11428571428571413,0.3687499999999999,1.4857142857142858,-34.61,148.79
